This file is generated by FLYCHK for rate coefficients at Ne=1[#/cm3] on 12/7/2010. 
Two-electron collisional excitation factor = 0.005  on 12/7/2010. 
This factor is likely to change with more understanding of the two-electron processes. 
Please check http://www-amdis.iaea.org/FLYCHK for updated information.

ci: electron-impact direct ionization rate coefficients [cm3/s] 
ea: electron-impact excitation autoionization rate coefficients [cm3/s] 
rr: radiative recombination rate coefficients [cm3/s] 
dr: dielectronic recombination rate coefficients [cm3/s] 
bb: bound-bound radiative loss rates per electron density per charge state[eV-cm3/s] 
bf: recombination radiative loss rates per electron density per charge state[eV-cm3/s] 
csd: charge state distribution at Ne=1[#/cm3] 
temp: electron temperature [eV] 

The ion information on the top refers to the initial ion of the process. 
Therefore, rate coefficients of recombination from neutral (0+) and ionization from bare nuclei are zero.
ci and rr rate coefficients are relativiely reliable, however, 
ea and dr rate coefficients should be taken as good within a factor of few. 
The consistency in ea and dr rate calculations minimizes uncertainties in charge state calculations.
For radiative loss rates, one should multiply it by electron density and charge state density.
Please note that the results of near-neutral ions are not accurate and can be lower by an order of magnitude. 
The radiative loss coefficients are set to 1E-70 if the charge fraction is lower than 1E-30. 

ci temp      Ar0+      Ar1+      Ar2+      Ar3+      Ar4+      Ar5+      Ar6+      Ar7+      Ar8+      Ar9+      Ar10+     Ar11+     Ar12+     Ar13+     Ar14+     Ar15+     Ar16+     Ar17+     
     390.0  1.735E-07 7.012E-08 3.459E-08 1.662E-08 9.418E-09 5.372E-09 2.278E-09 1.132E-09 4.588E-10 2.809E-10 1.683E-10 9.031E-11 5.058E-11 2.678E-11 9.909E-12 4.684E-12 1.364E-16 2.715E-17
     475.0  1.687E-07 6.923E-08 3.453E-08 1.706E-08 9.877E-09 5.704E-09 2.515E-09 1.302E-09 5.779E-10 3.638E-10 2.250E-10 1.254E-10 7.270E-11 3.982E-11 1.568E-11 7.456E-12 9.827E-16 2.252E-16
     655.0  1.597E-07 6.706E-08 3.418E-08 1.705E-08 1.031E-08 6.201E-09 2.858E-09 1.563E-09 7.723E-10 5.061E-10 3.254E-10 1.912E-10 1.158E-10 6.621E-11 2.822E-11 1.353E-11 1.215E-14 3.329E-15
     845.0  1.519E-07 6.481E-08 3.354E-08 1.707E-08 1.035E-08 6.351E-09 3.100E-09 1.736E-09 9.177E-10 6.149E-10 4.052E-10 2.462E-10 1.531E-10 9.012E-11 4.035E-11 1.945E-11 5.510E-14 1.680E-14
    1000.0  1.466E-07 6.313E-08 3.296E-08 1.697E-08 1.039E-08 6.407E-09 3.210E-09 1.852E-09 1.005E-09 6.805E-10 4.557E-10 2.813E-10 1.778E-10 1.063E-10 4.906E-11 2.374E-11 1.248E-13 4.027E-14
    1441.0  1.348E-07 5.910E-08 3.139E-08 1.653E-08 1.031E-08 6.474E-09 3.337E-09 2.003E-09 1.165E-09 8.056E-10 5.541E-10 3.529E-10 2.278E-10 1.404E-10 6.868E-11 3.353E-11 4.978E-13 1.768E-13
    1925.0  1.254E-07 5.566E-08 2.992E-08 1.598E-08 1.007E-08 6.425E-09 3.399E-09 2.089E-09 1.259E-09 8.787E-10 6.159E-10 3.978E-10 2.636E-10 1.640E-10 8.416E-11 4.140E-11 1.114E-12 4.185E-13
    2454.0  1.175E-07 5.267E-08 2.857E-08 1.545E-08 9.850E-09 6.348E-09 3.399E-09 2.113E-09 1.299E-09 9.325E-10 6.571E-10 4.280E-10 2.877E-10 1.816E-10 9.657E-11 4.791E-11 1.883E-12 7.343E-13
    3030.0  1.108E-07 5.001E-08 2.729E-08 1.487E-08 9.548E-09 6.204E-09 3.392E-09 2.151E-09 1.355E-09 9.663E-10 6.744E-10 4.537E-10 3.050E-10 1.926E-10 1.065E-10 5.320E-11 2.726E-12 1.089E-12
    3655.0  1.050E-07 4.768E-08 2.616E-08 1.435E-08 9.248E-09 6.032E-09 3.333E-09 2.134E-09 1.358E-09 9.883E-10 7.037E-10 4.648E-10 3.151E-10 2.037E-10 1.141E-10 5.725E-11 3.579E-12 1.457E-12
    4331.0  9.994E-08 4.560E-08 2.513E-08 1.387E-08 8.976E-09 5.883E-09 3.264E-09 2.096E-09 1.340E-09 9.839E-10 7.117E-10 4.816E-10 3.258E-10 2.074E-10 1.211E-10 6.118E-11 4.405E-12 1.820E-12
    5060.0  9.538E-08 4.371E-08 2.419E-08 1.341E-08 8.714E-09 5.736E-09 3.206E-09 2.072E-09 1.336E-09 9.742E-10 7.058E-10 4.852E-10 3.333E-10 2.161E-10 1.251E-10 6.347E-11 5.184E-12 2.167E-12
    5844.0  9.310E-08 4.283E-08 2.376E-08 1.320E-08 8.581E-09 5.653E-09 3.166E-09 2.051E-09 1.327E-09 9.710E-10 7.013E-10 4.812E-10 3.342E-10 2.194E-10 1.313E-10 6.683E-11 5.890E-12 2.490E-12
    6685.0  8.951E-08 4.133E-08 2.300E-08 1.283E-08 8.364E-09 5.526E-09 3.110E-09 2.023E-09 1.316E-09 9.651E-10 6.990E-10 4.787E-10 3.309E-10 2.192E-10 1.349E-10 6.898E-11 6.548E-12 2.791E-12
    7585.0  8.625E-08 3.996E-08 2.230E-08 1.248E-08 8.159E-09 5.404E-09 3.055E-09 1.994E-09 1.302E-09 9.572E-10 6.950E-10 4.775E-10 3.304E-10 2.173E-10 1.366E-10 7.016E-11 7.138E-12 3.065E-12
    8546.0  8.326E-08 3.869E-08 2.165E-08 1.215E-08 7.965E-09 5.288E-09 3.001E-09 1.964E-09 1.287E-09 9.482E-10 6.898E-10 4.752E-10 3.296E-10 2.174E-10 1.370E-10 7.065E-11 7.667E-12 3.313E-12
   10000.0  7.946E-08 3.707E-08 2.082E-08 1.173E-08 7.710E-09 5.134E-09 2.927E-09 1.924E-09 1.266E-09 9.344E-10 6.813E-10 4.708E-10 3.275E-10 2.168E-10 1.386E-10 7.162E-11 8.325E-12 3.619E-12
   20000.0  6.467E-08 3.064E-08 1.745E-08 9.994E-09 6.651E-09 4.485E-09 2.608E-09 1.740E-09 1.165E-09 8.648E-10 6.342E-10 4.416E-10 3.095E-10 2.068E-10 1.400E-10 7.334E-11 1.044E-11 4.623E-12
   50000.0  5.007E-08 2.418E-08 1.400E-08 8.176E-09 5.523E-09 3.784E-09 2.259E-09 1.539E-09 1.058E-09 7.924E-10 5.860E-10 4.116E-10 2.903E-10 1.950E-10 1.352E-10 7.118E-11 1.090E-11 4.905E-12
  100000.0  4.275E-08 2.094E-08 1.226E-08 7.262E-09 4.956E-09 3.433E-09 2.087E-09 1.444E-09 1.009E-09 7.630E-10 5.694E-10 4.043E-10 2.874E-10 1.946E-10 1.358E-10 7.144E-11 1.073E-11 4.819E-12

ea temp      Ar0+      Ar1+      Ar2+      Ar3+      Ar4+      Ar5+      Ar6+      Ar7+      Ar8+      Ar9+      Ar10+     Ar11+     Ar12+     Ar13+     Ar14+     Ar15+     Ar16+     Ar17+     
       0.5  1.777E-35 5.696E-49 5.119E-66 1.000E-70 1.000E-70 1.000E-70 1.000E-70 1.000E-70 1.000E-70 1.000E-70 1.000E-70 1.000E-70 1.000E-70 1.000E-70 1.000E-70 1.000E-70 1.000E-70 1.000E-70
       1.0  3.316E-22 2.982E-29 6.797E-38 2.889E-46 5.027E-52 1.962E-64 1.000E-70 1.000E-70 1.000E-70 1.000E-70 1.000E-70 1.000E-70 1.000E-70 1.000E-70 1.000E-70 1.000E-70 1.000E-70 1.000E-70
       1.5  1.181E-17 1.151E-22 1.516E-28 3.086E-34 3.674E-38 1.585E-46 2.480E-55 1.000E-70 1.000E-70 1.000E-70 1.000E-70 1.000E-70 1.000E-70 1.000E-70 1.000E-70 1.000E-70 1.000E-70 1.000E-70
       2.0  2.570E-15 2.538E-19 7.215E-24 3.104E-28 3.030E-31 1.370E-37 2.348E-44 4.190E-69 1.000E-70 1.000E-70 1.000E-70 1.000E-70 1.000E-70 1.000E-70 1.000E-70 1.000E-70 1.000E-70 1.000E-70
       5.0  4.973E-11 4.986E-13 3.305E-15 2.482E-17 8.480E-19 1.496E-21 1.151E-24 1.093E-32 1.587E-58 8.316E-64 1.486E-70 1.000E-70 1.000E-70 1.000E-70 1.000E-70 1.000E-70 1.000E-70 1.000E-70
       7.0  3.247E-10 8.643E-12 1.849E-13 3.838E-15 2.359E-16 1.811E-18 6.466E-21 8.721E-26 1.112E-44 1.427E-48 1.756E-53 1.432E-58 9.458E-63 1.355E-68 1.000E-70 1.000E-70 1.000E-70 1.000E-70
      10.0  1.309E-09 7.338E-11 3.951E-12 1.902E-13 1.922E-14 4.368E-16 4.718E-18 1.244E-20 2.569E-34 3.628E-37 1.067E-40 2.326E-44 2.197E-47 1.383E-51 1.663E-55 1.000E-70 1.000E-70 1.000E-70
      15.0  3.818E-09 3.829E-10 4.305E-11 4.190E-12 6.738E-13 3.822E-14 1.270E-15 1.198E-16 2.820E-26 2.555E-28 8.842E-31 2.480E-33 1.853E-35 2.210E-38 3.450E-41 1.000E-70 1.000E-70 1.000E-70
      23.0  7.925E-09 1.191E-09 2.245E-10 3.639E-11 8.519E-12 1.060E-12 1.603E-13 6.686E-14 1.111E-20 3.550E-22 6.707E-24 1.102E-25 3.454E-27 3.179E-29 2.948E-31 1.979E-69 1.000E-70 1.000E-70
      32.0  1.154E-08 2.146E-09 5.324E-10 1.144E-10 3.424E-11 7.708E-12 2.848E-12 1.817E-12 1.096E-17 6.470E-19 2.884E-20 1.176E-21 7.741E-23 2.075E-24 4.898E-26 4.424E-53 1.000E-70 1.000E-70
      52.0  1.642E-08 3.787E-09 1.247E-09 3.717E-10 1.606E-10 7.606E-11 5.182E-11 4.476E-11 1.256E-14 1.309E-15 1.276E-16 1.198E-17 1.554E-18 1.142E-19 6.568E-21 4.921E-37 1.000E-70 1.000E-70
      74.0  1.916E-08 4.940E-09 1.896E-09 6.974E-10 3.852E-10 2.529E-10 2.046E-10 1.990E-10 4.141E-13 5.836E-14 8.314E-15 1.149E-15 2.008E-16 2.296E-17 1.953E-18 2.009E-29 1.000E-70 1.000E-70
     100.0  2.080E-08 5.802E-09 2.485E-09 1.068E-09 6.933E-10 5.355E-10 4.681E-10 4.855E-10 3.688E-12 6.412E-13 1.181E-13 2.112E-14 4.486E-15 6.715E-16 7.220E-17 9.217E-25 1.000E-70 1.000E-70
     165.0  2.220E-08 6.872E-09 3.394E-09 1.773E-09 1.361E-09 1.210E-09 1.135E-09 1.252E-09 4.339E-11 9.754E-12 2.462E-12 6.071E-13 1.664E-13 3.466E-14 4.971E-15 1.670E-19 1.000E-70 1.000E-70
     235.0  2.230E-08 7.303E-09 3.885E-09 2.222E-09 1.822E-09 1.702E-09 1.642E-09 1.854E-09 1.336E-10 3.397E-11 9.992E-12 2.886E-12 9.017E-13 2.221E-13 3.709E-14 4.240E-17 1.000E-70 1.000E-70
     310.0  2.216E-08 7.484E-09 4.150E-09 2.495E-09 2.113E-09 2.022E-09 1.981E-09 2.263E-09 2.521E-10 6.888E-11 2.214E-11 7.015E-12 2.371E-12 6.465E-13 1.195E-13 9.723E-16 1.000E-70 1.000E-70
     390.0  2.179E-08 7.462E-09 4.281E-09 2.657E-09 2.294E-09 2.225E-09 2.200E-09 2.530E-09 3.776E-10 1.081E-10 3.680E-11 1.239E-11 4.412E-12 1.291E-12 2.600E-13 7.177E-15 1.000E-70 1.000E-70
     475.0  2.112E-08 7.442E-09 4.344E-09 2.749E-09 2.403E-09 2.351E-09 2.340E-09 2.702E-09 4.982E-10 1.473E-10 5.221E-11 1.834E-11 6.788E-12 2.098E-12 4.609E-13 2.841E-14 1.000E-70 1.000E-70
     655.0  2.044E-08 7.136E-09 4.341E-09 2.820E-09 2.501E-09 2.471E-09 2.476E-09 2.873E-09 7.021E-10 2.163E-10 8.074E-11 2.999E-11 1.172E-11 3.949E-12 1.035E-12 1.466E-13 1.000E-70 1.000E-70
     845.0  2.033E-08 6.785E-09 4.266E-09 2.818E-09 2.514E-09 2.500E-09 2.515E-09 2.926E-09 8.553E-10 2.701E-10 1.041E-10 4.009E-11 1.627E-11 5.878E-12 1.800E-12 3.882E-13 1.000E-70 1.000E-70
    1000.0  2.049E-08 6.580E-09 4.137E-09 2.802E-09 2.504E-09 2.495E-09 2.513E-09 2.928E-09 9.474E-10 3.033E-10 1.190E-10 4.676E-11 1.943E-11 7.349E-12 2.484E-12 6.482E-13 1.000E-70 1.000E-70
    1441.0  2.107E-08 6.224E-09 3.879E-09 2.659E-09 2.423E-09 2.434E-09 2.455E-09 2.866E-09 1.112E-09 3.647E-10 1.476E-10 6.024E-11 2.624E-11 1.088E-11 4.412E-12 1.498E-12 1.000E-70 1.000E-70
    1925.0  2.155E-08 6.029E-09 3.707E-09 2.537E-09 2.321E-09 2.347E-09 2.370E-09 2.770E-09 1.204E-09 4.009E-10 1.653E-10 6.918E-11 3.111E-11 1.372E-11 6.189E-12 2.382E-12 1.000E-70 1.000E-70
    2454.0  2.211E-08 5.711E-09 3.592E-09 2.441E-09 2.231E-09 2.258E-09 2.280E-09 2.669E-09 1.256E-09 4.224E-10 1.764E-10 7.516E-11 3.458E-11 1.591E-11 7.672E-12 3.181E-12 1.000E-70 1.000E-70
    3030.0  2.268E-08 5.448E-09 3.496E-09 2.365E-09 2.154E-09 2.178E-09 2.193E-09 2.570E-09 1.283E-09 4.347E-10 1.833E-10 7.915E-11 3.702E-11 1.756E-11 8.858E-12 3.863E-12 1.000E-70 1.000E-70
    3655.0  2.323E-08 5.210E-09 3.334E-09 2.301E-09 2.086E-09 2.105E-09 2.112E-09 2.477E-09 1.295E-09 4.404E-10 1.876E-10 8.169E-11 3.873E-11 1.881E-11 9.791E-12 4.435E-12 1.000E-70 1.000E-70
    4331.0  2.371E-08 4.994E-09 3.210E-09 2.218E-09 2.025E-09 2.038E-09 2.036E-09 2.389E-09 1.294E-09 4.438E-10 1.896E-10 8.327E-11 3.995E-11 1.973E-11 1.052E-11 4.907E-12 1.000E-70 1.000E-70
    5060.0  2.412E-08 4.797E-09 3.096E-09 2.146E-09 1.958E-09 1.977E-09 1.964E-09 2.306E-09 1.285E-09 4.416E-10 1.908E-10 8.421E-11 4.068E-11 2.042E-11 1.110E-11 5.295E-12 1.000E-70 1.000E-70
    5844.0  2.446E-08 4.615E-09 2.989E-09 2.078E-09 1.896E-09 1.919E-09 1.898E-09 2.229E-09 1.277E-09 4.389E-10 1.897E-10 8.464E-11 4.124E-11 2.091E-11 1.154E-11 5.612E-12 1.000E-70 1.000E-70
    6685.0  2.474E-08 4.448E-09 2.889E-09 2.014E-09 1.839E-09 1.861E-09 1.835E-09 2.156E-09 1.269E-09 4.365E-10 1.888E-10 8.435E-11 4.143E-11 2.129E-11 1.190E-11 5.872E-12 1.000E-70 1.000E-70
    7585.0  2.495E-08 4.292E-09 2.796E-09 1.953E-09 1.785E-09 1.807E-09 1.776E-09 2.087E-09 1.241E-09 4.335E-10 1.879E-10 8.413E-11 4.145E-11 2.150E-11 1.218E-11 6.082E-12 1.000E-70 1.000E-70
    8546.0  2.510E-08 4.148E-09 2.708E-09 1.896E-09 1.733E-09 1.756E-09 1.719E-09 2.021E-09 1.207E-09 4.237E-10 1.867E-10 8.383E-11 4.146E-11 2.165E-11 1.238E-11 6.247E-12 1.000E-70 1.000E-70
   10000.0  2.522E-08 3.961E-09 2.594E-09 1.821E-09 1.666E-09 1.689E-09 1.645E-09 1.936E-09 1.166E-09 4.088E-10 1.811E-10 8.302E-11 4.138E-11 2.179E-11 1.260E-11 6.432E-12 1.000E-70 1.000E-70
   20000.0  2.455E-08 3.194E-09 2.114E-09 1.499E-09 1.372E-09 1.396E-09 1.330E-09 1.569E-09 1.037E-09 3.603E-10 1.587E-10 7.303E-11 3.751E-11 2.083E-11 1.282E-11 6.703E-12 1.000E-70 1.000E-70
   50000.0  2.104E-08 2.344E-09 1.564E-09 1.116E-09 1.019E-09 1.039E-09 9.645E-10 1.140E-09 8.585E-10 3.028E-10 1.354E-10 6.334E-11 3.318E-11 1.901E-11 1.216E-11 5.938E-12 1.000E-70 1.000E-70
  100000.0  1.738E-08 1.827E-09 1.222E-09 8.719E-10 7.925E-10 8.089E-10 7.385E-10 8.727E-10 7.097E-10 2.516E-10 1.134E-10 5.362E-11 2.854E-11 1.674E-11 1.097E-11 5.350E-12 1.000E-70 1.000E-70

