-0.0476191;-0.0277382;-0.019076
0.0476672;-0.0278041;-0.0300608
-0.00137096;-0.0550386;-0.0230538
-0.0475757;-0.0277431;0.0257743
-0.047464;-0.0279696;0.0068929
-0.0476617;0.0275066;-0.158648
0.0477984;-0.0274197;0.0265369
-0.047404;0.0280911;-0.00896511
-0.0466333;-0.0291653;-0.0182554
-0.0475954;0.0276663;-0.0480952
-0.0484623;-0.0263585;-0.0326354
-0.0477375;-0.0274354;0.169237
-0.0475538;-0.0279365;0.0510263
-0.000642454;0.055022;0.0267754
0.0456699;-0.0309886;-0.0271978
-0.0475139;0.0280113;-0.0471826
0.000202737;0.0550683;0.0887617
0.000626117;0.0550148;0.0326864
-0.0475042;0.0279221;-0.0788257
-0.0469995;-0.0286086;-0.0181556
-0.0474172;0.0280019;-0.121975
0.0479713;0.0269036;-0.0248782
0.0479053;0.0273465;-0.121614
-0.0475452;-0.0277311;0.0196155
0.0472133;0.0285763;0.00874759
8.96561e-05;-0.0550721;-0.0127826
-0.0002763;-0.0550698;-0.0237428
0.00116612;-0.0551309;-0.0531146
0.0478244;-0.027527;0.0296664
0.0479143;0.0273982;-0.173547
-2.08868e-05;0.0551794;0.0637644
0.0468388;-0.028901;0.00647556
-0.0474274;0.0278646;-0.0364535
-0.0473166;0.0281617;-0.0493842
0.0475337;-0.0279747;0.0475371
-0.047898;-0.0274202;0.0861399
-0.0476347;0.0276842;-0.0699806
0.0474032;0.0279875;-0.0464559
-0.000382402;0.0551098;0.0116996
-0.0461498;-0.0299996;0.0387682
0.0479727;0.0271143;-0.0682605
0.000442587;-0.055141;-0.0222578
0.000219854;0.0550844;0.0127785
0.0474367;-0.0278614;0.0560133
0.0478529;0.0272365;-0.0608885
0.0470379;-0.0288113;0.0176802
0.000476615;-0.0550903;-0.00794414
-0.00106296;0.0551151;-0.0261324
-0.0476895;-0.0275581;-0.020962
-0.0484488;-0.0263057;0.036692
-0.00222287;0.0550047;-0.0170062
-0.0472175;-0.0282278;0.0735482
-0.0481955;0.0268128;-0.0847727
0.0478777;0.0270904;-0.042228
0.0489047;0.0256065;-0.0435788
-0.0490139;-0.0249595;-0.00213738
-0.000537692;-0.055046;-0.00632534
-0.0469815;-0.0287445;0.00445079
0.0016621;0.0550179;0.0138034
0.0472302;0.0281851;-0.0321388
-0.000120119;-0.0552157;-0.0426684
0.0495294;-0.0241066;-0.0114008
-0.000140876;-0.0551154;-0.0691325
-0.00113765;0.0550631;-0.00302526
0.0474337;0.0279107;-0.0437384
0.0004281;0.0551234;0.0504947
0.0476244;0.0276341;-0.0320314
0.0478229;-0.0273674;0.0218511
0.0477914;0.0272478;-0.0908316
0.0488375;0.0254689;0.010947
-0.0484087;0.02624;0.0119668
-0.000170709;0.0550421;0.0690457
0.0479442;-0.0270418;0.0836932
0.0476542;-0.0278635;-0.029209
-0.00150465;-0.0550131;-0.0337789
-0.000149641;-0.0551033;-0.0795572
0.0483792;0.0262373;-0.107786
0.0466774;0.0293077;-0.0442143
0.0491992;-0.0248348;0.00188009
-0.047571;0.0278835;-0.156978
0.0490411;0.0250122;-0.0405266
-0.0477481;0.0273261;-0.0515515
0.0474998;0.0279796;-0.090638
0.0467326;-0.0291667;0.00280651
-0.00034296;-0.0550461;-0.0244652
-0.0476117;-0.0280189;0.0302628
-0.0483206;-0.0263623;-0.0224167
-0.000343874;-0.0551927;-0.118593
0.0476056;-0.0275776;0.0319428
-0.0470225;0.0286125;-0.0162088
-0.0477384;0.02752;-0.0957211
-0.0477461;0.0275072;-0.17702
-0.000697322;0.0550208;0.00624722
-0.0482372;0.0264495;0.0100557
0.0486928;-0.025829;0.051999
0.0476722;0.0277296;-0.135276
0.0472211;0.0286372;0.000202069
-0.00223695;0.05497;-0.00404274
-0.0480482;0.0267784;-0.0190869
0.00264067;0.054969;0.00690839
0.00237498;-0.0551058;-0.0582234
-0.0473339;0.0281446;-0.0117795
0.0483947;-0.026201;-0.00597423
0.0468335;-0.0291542;-0.0106133
-0.0470322;-0.028603;-0.00483558
-0.0473707;0.0279492;-0.0848925
0.0472977;-0.0283202;-0.0188544
0.000143493;-0.055083;-0.0650954
0.00050534;0.0550765;0.117779
-0.048295;-0.0264986;0.0148089
0.047986;-0.027041;-0.00293669
0.000571114;0.0551412;0.0177161
-5.32522e-06;0.0551716;0.0502844
0.0464131;0.029663;-0.05797
-0.0472812;0.028304;0.00281392
-0.0483518;0.0265215;0.00597064
0.0485592;0.0261506;-0.0502705
-0.00143884;-0.0550595;-0.00481015
0.0477904;0.0273383;-0.172062
0.0472193;-0.0286464;0.0172241
-0.00126466;-0.055069;0.00252844
-0.0471109;0.0284931;-0.0176989
-0.0473099;-0.0282577;0.0577971
7.63584e-05;0.0550396;0.160695
-0.0476142;0.0278245;-0.0106092
9.04792e-05;0.0550674;0.106556
0.0479911;-0.0269648;-0.00980308
0.00187098;-0.0551229;-0.00950887
0.0474741;-0.0278292;0.0474395
-0.0475711;-0.0276122;0.0733612
0.00130219;-0.0552249;0.00528613
0.00164188;0.0551091;0.000380827
-0.0477471;0.0277774;-0.0723619
0.0464114;0.0296428;-0.0407718
0.0475464;-0.0279337;0.0286681
-0.000166985;-0.0550587;-0.0503427
-0.000421415;-0.0551768;-0.0588305
-0.047723;0.0277088;-0.137154
0.047935;0.0272834;-0.119619
0.0013494;0.0550529;0.00282898
-0.000781471;0.0550727;0.0180134
-0.00039156;0.0552245;0.0336369
-0.0478821;-0.0271108;0.00914225
0.0473862;0.0281256;-0.00361654
-0.0477951;0.0272876;-0.0410506
0.00158697;0.0552145;0.0292406
-0.000814205;-0.0550606;-0.0476759
-0.000510575;0.0552012;0.0346263
0.000134875;0.0551654;0.113513
0.0484002;-0.0261481;0.0322774
-0.0484036;-0.0261949;0.0486079
-0.000201418;0.0551348;0.0201685
-0.0459905;0.0303414;-0.0247923
-0.0473175;-0.0284352;0.0194226
0.0473179;0.0280985;-0.0156329
-0.000646171;0.0550394;0.00229125
0.0479157;0.0272133;0.00738121
0.000594508;0.0552202;0.052559
-0.000794244;0.0550967;-0.0105639
0.0479693;0.0272964;-0.0325555
0.0470149;-0.0287518;-0.000892415
-0.0478234;-0.027328;0.0739405
-0.00091515;-0.0550342;-0.0396184
0.00148416;-0.0550473;-0.0348359
-0.00043696;0.055162;-0.00960648
0.0477052;0.0278295;0.000809269
-0.0478288;-0.0271828;-0.0149071
0.0452862;-0.0314111;-0.013512
-0.0470784;-0.0285012;0.0128662
0.0481943;0.0269321;-0.0587791
0.0478762;0.0272341;-0.0638158
-0.000215995;0.0550002;0.030684
-0.000442112;0.0550134;0.0180275
-0.0476986;-0.0277039;0.0724735
-0.000224305;0.0550076;0.0590545
0.0477914;0.0273622;-0.0141435
-0.0482453;-0.0267203;-0.0161788
-0.0464674;-0.0294569;0.0506771
-0.0479177;0.027206;-0.0870305
0.0471278;0.0283765;-0.00768016
-0.000462137;0.0551829;0.0147949
0.000760419;-0.0550587;-0.0321708
-0.00211675;0.0550385;0.0389565
-0.0484282;0.0262401;-0.0255087
0.047996;-0.0273452;0.0700562
-0.000434263;-0.0550672;-0.0146057
0.0467137;-0.0292195;0.00685281
0.0476187;-0.027562;0.0153339
0.00286948;-0.0550743;0.00842022
-0.00231464;-0.0549576;-0.00359243
0.000720874;0.0551671;0.0884741
-0.0477203;-0.0275389;0.00171213
-0.048444;-0.0262284;0.0356113
-0.0475473;-0.0276684;0.0306638
0.0476138;0.0277078;-0.0151375
-0.0476055;0.0276329;-0.10391
0.0482502;-0.0264353;0.0647647
-0.04767;-0.0275163;0.0464706
0.0472326;-0.0284719;-0.00364592
0.049211;0.0247542;-0.0442714
-0.000943841;0.0550401;0.0269131
-0.000302394;-0.0551567;-0.0336912
0.0473209;-0.0281013;0.0482165
0.0477508;-0.0275326;0.0566282
-0.0487816;-0.0256284;0.0320854
0.000506324;-0.0550117;-0.010615
0.000235946;0.0550537;0.139014
0.048217;0.0264627;-0.108365
-0.0477627;-0.0275846;0.0526632
0.0478542;0.0272731;-0.0617293
-0.0477328;0.0274529;-0.0647437
