-0.02925;-0.0115;-0.021062;0.375605
-0.0195;-0.0115;-0.0138511;0.361807
-0.00975;-0.0115;-0.00687235;0.353455
0;-0.0115;0;0.350659
0.00975;-0.0115;0.00687235;0.353455
0.0195;-0.0115;0.0138511;0.361807
0.02925;-0.0115;0.021062;0.375605
0.039;-0.0115;0.0286701;0.394656
-0.039;0.005;0.00962007;0.385244
-0.02925;0.005;0.00709543;0.366988
-0.0195;0.005;0.00466143;0.353678
-0.00975;0.005;0.00230768;0.345586
0;0.005;-0;0.342872
0.00975;0.005;-0.00230768;0.345586
0.0195;0.005;-0.00466143;0.353678
0.02925;0.005;-0.00709543;0.366988
0.039;0.005;-0.00962007;0.385244
-0.039;0.0215;0.0481626;0.410218
-0.02925;0.0215;0.035299;0.391276
-0.0195;0.0215;0.0231366;0.377435
-0.00975;0.0215;0.0114486;0.369008
0;0.0215;-0;0.366179
0.00975;0.0215;-0.0114486;0.369008
0.0195;0.0215;-0.0231366;0.377435
0.02925;0.0215;-0.035299;0.391276
0.039;0.0215;-0.0481626;0.410218
-0.039;0.038;0.0837876;0.468731
-0.02925;0.038;0.0612632;0.447403
-0.0195;0.038;0.0400943;0.431856
-0.00975;0.038;0.0198235;0.422405
0;0.038;-0;0.419234
0.00975;0.038;-0.0198235;0.422405
0.0195;0.038;-0.0400943;0.431856
0.02925;0.038;-0.0612632;0.447403
0.039;0.038;-0.0837876;0.468731
-0.039;0.0545;0.113101;0.556894
-0.02925;0.0545;0.0825346;0.531468
-0.0195;0.0545;0.0539429;0.513031
-0.00975;0.0545;0.0266496;0.50186
0;0.0545;-0;0.498118
0.00975;0.0545;-0.0266496;0.50186
0.0195;0.0545;-0.0539429;0.513031
0.02925;0.0545;-0.0825346;0.531468
0.039;0.0545;-0.113101;0.556894
-0.039;0.071;0.132888;0.667755
-0.02925;0.071;0.0967927;0.636716
-0.0195;0.071;0.0631789;0.614344
-0.00975;0.071;0.0311883;0.600842
0;0.071;-0;0.596329
0.00975;0.071;-0.0311883;0.600842
0.0195;0.071;-0.0631789;0.614344
0.02925;0.071;-0.0967927;0.636716
0.039;0.071;-0.132888;0.667755
-0.039;0.0875;0.140507;0.791623
-0.02925;0.0875;0.10215;0.753855
-0.0195;0.0875;0.0665878;0.726791
-0.00975;0.0875;0.0328456;0.71052
0;0.0875;-0;0.705091
0.00975;0.0875;-0.0328456;0.71052
0.0195;0.0875;-0.0665878;0.726791
0.02925;0.0875;-0.10215;0.753855
0.039;0.0875;-0.140507;0.791623
-0.039;0.104;0.1343;0.91672
-0.02925;0.104;0.0974527;0.871719
-0.0195;0.104;0.0634443;0.83964
-0.00975;0.104;0.0312717;0.820422
0;0.104;-0;0.814021
0.00975;0.104;-0.0312717;0.820422
0.0195;0.104;-0.0634443;0.83964
0.02925;0.104;-0.0974527;0.871719
0.039;0.104;-0.1343;0.91672
-0.039;0.1205;0.113983;1.03018
-0.02925;0.1205;0.0825818;0.97826
-0.0195;0.1205;0.0537125;0.941429
-0.00975;0.1205;0.0264619;0.919435
0;0.1205;-0;0.912121
0.00975;0.1205;-0.0264619;0.919435
0.0195;0.1205;-0.0537125;0.941429
0.02925;0.1205;-0.0825818;0.97826
0.039;0.1205;-0.113983;1.03018
-0.039;0.137;0.0810563;1.1194
-0.02925;0.137;0.0587527;1.06189
-0.0195;0.137;0.0382464;1.0213
-0.00975;0.137;0.0188564;0.997139
0;0.137;-0;0.989119
0.00975;0.137;-0.0188564;0.997139
0.0195;0.137;-0.0382464;1.0213
0.02925;0.137;-0.0587527;1.06189
0.039;0.137;-0.0810563;1.1194
-0.039;0.1535;0.0391976;1.17367
-0.02925;0.1535;0.0288161;1.11314
-0.0195;0.1535;0.0189904;1.07066
-0.00975;0.1535;0.00944043;1.04548
0;0.1535;-0;1.03714
0.00975;0.1535;-0.00944043;1.04548
0.0195;0.1535;-0.0189904;1.07066
0.02925;0.1535;-0.0288161;1.11314
0.039;0.1535;-0.0391976;1.17367
-0.039;0.17;-0.00533315;1.18626
-0.02925;0.17;-0.0024412;1.12672
-0.0195;0.17;-0.000820805;1.08525
-0.00975;0.17;-0.000155517;1.0608
0;0.17;0;1.05272
0.00975;0.17;0.000155517;1.0608
0.0195;0.17;0.000820805;1.08525
0.02925;0.17;0.0024412;1.12672
0.039;0.17;0.00533315;1.18626
