0;0.00541447;-0.00155527;0.0119008;10000.1
1e-11;0.00598327;-0.00154092;0.0120682;10000.1
2e-11;0.00643343;-0.00120541;0.0122594;10000.1
3e-11;0.00659827;-0.000676467;0.0124711;10000.1
4e-11;0.00641629;-0.000153724;0.0126841;10000.1
5e-11;0.00595522;0.000164978;0.0128781;10000.1
6e-11;0.00538676;0.000156975;0.013047;10000.1
7e-11;0.00492218;-0.00017925;0.0131983;10000.1
8e-11;0.00473401;-0.000723219;0.0133413;10000.1
9e-11;0.00489255;-0.00127702;0.0134825;10000.1
1e-10;0.0053398;-0.00163858;0.0136275;10000.1
1.1e-10;0.0059103;-0.0016768;0.0137851;10000.1
1.2e-10;0.00639169;-0.00138093;0.0139653;10000.1
1.3e-10;0.00660358;-0.000865308;0.0141678;10000.1
1.4e-10;0.00646597;-0.000326952;0.0143752;10000.1
1.5e-10;0.00603071;2.80149e-05;0.0145658;10000.1
1.6e-10;0.00546217;6.18435e-05;0.0147312;10000.1
1.7e-10;0.00497467;-0.000242563;0.0148777;10000.1
1.8e-10;0.00475186;-0.000774848;0.0150148;10000.1
1.9e-10;0.00487808;-0.00133854;0.0151493;10000.1
2e-10;0.00530672;-0.00172481;0.0152865;10000.1
2.1e-10;0.00587708;-0.00179114;0.015435;10000.1
2.2e-10;0.00637396;-0.00151572;0.0156054;10000.1
2.3e-10;0.00660861;-0.00100647;0.0157987;10000.1
2.4e-10;0.00649126;-0.000460578;0.0159987;10000.1
2.5e-10;0.00606671;-8.97719e-05;0.0161831;10000.1
2.6e-10;0.00549764;-3.96192e-05;0.0163426;10000.1
2.7e-10;0.00500181;-0.000333481;0.0164824;10000.1
2.8e-10;0.00476882;-0.000863175;0.0166124;10000.1
2.9e-10;0.00488821;-0.00143008;0.0167395;10000.1
3e-10;0.0053153;-0.00182077;0.0168688;10000.1
3.1e-10;0.00588761;-0.00188865;0.0170088;10000.1
3.2e-10;0.00638599;-0.0016107;0.0171705;10000.1
3.3e-10;0.00661831;-0.00109718;0.0173551;10000.1
3.4e-10;0.00649433;-0.000549661;0.0175465;10000.1
3.5e-10;0.00606214;-0.000183473;0.0177222;10000.1
3.6e-10;0.00548984;-0.00014438;0.0178729;10000.1
3.7e-10;0.0049998;-0.000451559;0.0180043;10000.1
3.8e-10;0.00478233;-0.000989746;0.0181261;10000.1
3.9e-10;0.00492237;-0.0015537;0.0182449;10000.1
4e-10;0.00536659;-0.00192756;0.018366;10000.1
4.1e-10;0.00594329;-0.0019687;0.0184983;10000.1
4.2e-10;0.00642816;-0.00166393;0.0186525;10000.1
4.3e-10;0.0066313;-0.00113544;0.0188291;10000.1
4.4e-10;0.00647257;-0.000593568;0.0190106;10000.1
4.5e-10;0.00601451;-0.000254566;0.019175;10000.1
4.6e-10;0.00543804;-0.000255524;0.0193145;10000.1
4.7e-10;0.00497059;-0.000599868;0.0194356;10000.1
4.8e-10;0.00479656;-0.00115561;0.019548;10000.1
4.9e-10;0.00498518;-0.00170708;0.0196579;10000.1
5e-10;0.00546316;-0.00203963;0.0197707;10000.1
5.1e-10;0.00604269;-0.00202442;0.0198959;10000.1
5.2e-10;0.00649465;-0.00167011;0.0200441;10000.1
5.3e-10;0.00663914;-0.00112026;0.0202131;10000.1
5.4e-10;0.00641819;-0.000596786;0.0203832;10000.1
5.5e-10;0.00592028;-0.00031177;0.0205336;10000.1
5.6e-10;0.00534504;-0.000382614;0.0206595;10000.1
5.7e-10;0.00492287;-0.000784543;0.0207689;10000.1
5.8e-10;0.00482293;-0.00136017;0.0208711;10000.1
5.9e-10;0.00508597;-0.00188219;0.0209715;10000.1
6e-10;0.00560776;-0.00214404;0.0210761;10000.1
6.1e-10;0.00617984;-0.00204294;0.0211955;10000.1
6.2e-10;0.00657228;-0.00162201;0.021339;10000.1
6.3e-10;0.00662627;-0.00105372;0.0214999;10000.1
6.4e-10;0.00631968;-0.000570657;0.0216562;10000.1
6.5e-10;0.00577723;-0.000371587;0.0217899;10000.1
6.6e-10;0.00521957;-0.00054056;0.0219005;10000.1
6.7e-10;0.00487333;-0.00101227;0.0219973;10000.1
6.8e-10;0.00487946;-0.00159828;0.0220886;10000.1
6.9e-10;0.00523633;-0.00206325;0.0221792;10000.1
7e-10;0.00579994;-0.0022203;0.0222764;10000.1
7.1e-10;0.0063414;-0.00200752;0.0223917;10000.1
7.2e-10;0.00663948;-0.00151411;0.0225313;10000.1
7.3e-10;0.00657155;-0.000944626;0.0226824;10000.1
7.4e-10;0.00616546;-0.000535416;0.0228217;10000.1
7.5e-10;0.00558879;-0.000457619;0.0229365;10000.1
7.6e-10;0.00507935;-0.000746284;0.0230308;10000.1
7.7e-10;0.00484706;-0.00128553;0.0231146;10000.1
7.8e-10;0.00498807;-0.00185605;0.0231945;10000.1
7.9e-10;0.00544527;-0.00222505;0.0232756;10000.1
8e-10;0.00603103;-0.00224217;0.023367;10000.1
8.1e-10;0.00650366;-0.00190222;0.0234803;10000.1
8.2e-10;0.00666692;-0.00134826;0.0236154;10000.1
8.3e-10;0.00645253;-0.000812698;0.0237531;10000.1
8.4e-10;0.00595003;-0.00052093;0.023872;10000.1
8.5e-10;0.00536949;-0.000597258;0.0239664;10000.1
8.6e-10;0.00495333;-0.00101258;0.0240445;10000.1
8.7e-10;0.00487537;-0.00159627;0.0241151;10000.1
8.8e-10;0.00516878;-0.00210711;0.0241838;10000.1
8.9e-10;0.00571206;-0.00233365;0.0242566;10000.1
9e-10;0.0062788;-0.00218273;0.0243448;10000.1
9.1e-10;0.00663156;-0.00171938;0.0244572;10000.1
9.2e-10;0.00662162;-0.00114026;0.0245848;10000.1
9.3e-10;0.00625299;-0.000691233;0.0247042;10000.1
9.4e-10;0.00568166;-0.000563943;0.0247999;10000.1
9.5e-10;0.00514923;-0.000814529;0.024874;10000.1
9.6e-10;0.00488059;-0.0013396;0.0249364;10000.1
9.7e-10;0.00498945;-0.00191975;0.0249942;10000.1
9.8e-10;0.00543066;-0.00231184;0.0250523;10000.1
9.9e-10;0.00601862;-0.00235155;0.0251193;10000.1
1e-09;0.00650481;-0.00202349;0.0252074;10000.1
1.01e-09;0.00668259;-0.00146854;0.0253179;10000.1
1.02e-09;0.00647588;-0.00092451;0.0254322;10000.1
1.03e-09;0.00597301;-0.000625057;0.0255282;10000.1
1.04e-09;0.00538903;-0.00069997;0.0255998;10000.1
1.05e-09;0.00497331;-0.00111938;0.0256549;10000.1
1.06e-09;0.0049033;-0.0017064;0.0257026;10000.1
1.07e-09;0.00520937;-0.00221239;0.025748;10000.1
1.08e-09;0.00576171;-0.00242271;0.0257975;10000.1
1.09e-09;0.00632491;-0.00224861;0.0258628;10000.1
1.1e-09;0.00665781;-0.00176596;0.0259522;10000.1
1.11e-09;0.00661703;-0.00118337;0.0260556;10000.1
1.12e-09;0.00622;-0.000752833;0.0261492;10000.1
1.13e-09;0.00563814;-0.000661346;0.0262188;10000.1
1.14e-09;0.00512237;-0.00095007;0.0262677;10000.1
