0;0.00541447;-0.00155527;0.0119008;10008.6
1e-10;0.00010763;0.000166232;0.0139208;10008.6
2e-10;-0.00500426;0.00240091;0.0159411;10008.6
3e-10;-0.0100964;0.00467964;0.0179621;10008.6
4e-10;-0.0157158;0.00519079;0.0197972;10008.6
5e-10;-0.0189475;0.000391434;0.0184822;10008.6
6e-10;-0.0140093;-0.00278365;0.0176216;10008.6
7e-10;-0.00809044;-0.00309837;0.0178939;10008.6
8e-10;-0.00217608;-0.00276195;0.0182314;10008.6
9e-10;0.00371969;-0.00218304;0.0185654;10008.6
1e-09;0.00957332;-0.00127365;0.0189041;10008.6
1.1e-09;0.0151232;0.00075562;0.0194401;10008.6
1.2e-09;0.0174622;0.00595508;0.0210838;10008.6
1.3e-09;0.0129049;0.00853662;0.0182955;10008.6
1.4e-09;0.00889724;0.0060124;0.0147215;10008.6
1.5e-09;0.00544997;0.00270728;0.0112003;10008.6
1.6e-09;0.00160885;-0.000126052;0.00767541;10008.6
1.7e-09;-0.00276547;-0.00204347;0.00415468;10008.6
1.8e-09;-0.00748217;-0.00279258;0.000633553;10008.6
1.9e-09;-0.0123142;-0.00260323;-0.00280482;10008.6
2e-09;-0.0169868;-0.00310961;-0.00642658;10008.6
2.1e-09;-0.0176075;-0.00690016;-0.0109491;10008.6
2.2e-09;-0.0119016;-0.00851903;-0.0111201;10008.6
2.3e-09;-0.00618765;-0.00695213;-0.0108011;10008.6
2.4e-09;-0.000498631;-0.00529583;-0.0104873;10008.6
2.5e-09;0.00534409;-0.00432172;-0.0101403;10008.6
2.6e-09;0.0112509;-0.00386299;-0.00981408;10008.6
2.7e-09;0.0169578;-0.00235609;-0.00920878;10008.6
2.8e-09;0.0187888;0.00234905;-0.00609173;10008.6
2.9e-09;0.0137604;0.00536598;-0.00518615;10008.6
3e-09;0.00790829;0.00634524;-0.00515964;10008.6
3.1e-09;0.00212464;0.00766935;-0.00510634;10008.6
3.2e-09;-0.00340655;0.00981688;-0.00513408;10008.6
3.3e-09;-0.00888069;0.0121053;-0.00519495;10008.6
3.4e-09;-0.0147881;0.0118568;-0.00469747;10008.6
3.5e-09;-0.0173583;0.00709519;-0.00713219;10008.6
3.6e-09;-0.0137402;0.00480327;-0.0112387;10008.6
3.7e-09;-0.00906929;0.00469907;-0.0148963;10008.6
3.8e-09;-0.00437937;0.00528654;-0.0184833;10008.6
3.9e-09;0.000148058;0.00661261;-0.022082;10008.6
4e-09;0.00393083;0.0092437;-0.0258203;10008.6
4.1e-09;0.00521029;0.0131851;-0.030067;10008.6
4.2e-09;0.00130465;0.0139792;-0.0344627;10008.6
4.3e-09;-0.000659417;0.00872162;-0.036388;10008.6
4.4e-09;0.00325147;0.0048716;-0.0386439;10008.6
4.5e-09;0.00802097;0.00734966;-0.0411574;10008.6
4.6e-09;0.00586595;0.0115747;-0.0447227;10008.6
4.7e-09;0.00354087;0.00635287;-0.0463143;10008.6
4.8e-09;0.0092391;0.00577121;-0.047863;10008.6
4.9e-09;0.00709531;0.0108749;-0.0499992;10008.6
5e-09;0.00622514;0.00500835;-0.0501819;10008.6
5.1e-09;0.0112884;0.00810073;-0.0500969;10008.6
5.2e-09;0.00578843;0.00863233;-0.0522589;10008.6
5.3e-09;0.0103385;0.00487344;-0.0528704;10008.6
5.4e-09;0.00838684;0.0104676;-0.0531913;10008.6
5.5e-09;0.00837816;0.00468708;-0.0518526;10008.6
5.6e-09;0.0118112;0.0090941;-0.0498529;10008.6
5.7e-09;0.00616382;0.00732509;-0.0502819;10008.6
5.8e-09;0.0113281;0.00448482;-0.0495963;10008.6
5.9e-09;0.00949424;0.0100006;-0.0484049;10008.6
6e-09;0.00655145;0.00511832;-0.0467587;10008.6
6.1e-09;0.0120174;0.00439207;-0.0445673;10008.6
6.2e-09;0.00998555;0.00941477;-0.0421485;10008.6
6.3e-09;0.00506928;0.00672707;-0.0401957;10008.6
6.4e-09;0.00709856;0.0018387;-0.0375138;10008.6
6.5e-09;0.0121872;0.00191663;-0.0344633;10008.6
6.6e-09;0.0130534;0.0062509;-0.0305047;10008.6
6.7e-09;0.0086009;0.00928893;-0.0280243;10008.6
6.8e-09;0.00327511;0.00848847;-0.0255339;10008.6
6.9e-09;-0.00065485;0.00518732;-0.0225566;10008.6
7e-09;-0.0033473;0.000857126;-0.0195223;10008.6
7.1e-09;-0.00535887;-0.00383264;-0.0164947;10008.6
7.2e-09;-0.00696422;-0.00865544;-0.0134336;10008.6
7.3e-09;-0.00759822;-0.0135396;-0.0101245;10008.6
7.4e-09;-0.0052031;-0.016923;-0.00587926;10008.6
7.5e-09;-0.00016769;-0.0156287;-0.00301987;10008.6
7.6e-09;0.00417384;-0.0119643;-0.00130815;10008.6
7.7e-09;0.00809628;-0.00784242;0.000374427;10008.6
7.8e-09;0.0120364;-0.00373551;0.00205228;10008.6
7.9e-09;0.015446;0.000745022;0.0039248;10008.6
8e-09;0.0158947;0.00623809;0.0061229;10008.6
8.1e-09;0.0118042;0.0105324;0.00593982;10008.6
8.2e-09;0.00611352;0.0117054;0.00473697;10008.6
8.3e-09;0.000269025;0.0117237;0.0037131;10008.6
8.4e-09;-0.00558164;0.0115634;0.00273804;10008.6
8.5e-09;-0.0113812;0.0106232;0.00190899;10008.6
8.6e-09;-0.0160758;0.00729874;0.000454531;10008.6
8.7e-09;-0.0162243;0.00293357;-0.00356169;10008.6
8.8e-09;-0.0126516;0.000186521;-0.0074213;10008.6
8.9e-09;-0.00842199;-0.00185281;-0.0110487;10008.6
9e-09;-0.00421847;-0.00393221;-0.0146837;10008.6
9.1e-09;3.99541e-06;-0.0059763;-0.0183168;10008.6
9.2e-09;0.00442541;-0.00747812;-0.0219777;10008.6
9.3e-09;0.00900487;-0.00717164;-0.0257382;10008.6
9.4e-09;0.012117;-0.00315342;-0.0288002;10008.6
9.5e-09;0.0108057;0.0023239;-0.0306673;10008.6
9.6e-09;0.00607719;0.00483475;-0.0332254;10008.6
9.7e-09;0.00129501;0.00243935;-0.0357944;10008.6
9.8e-09;0.000947447;-0.00293383;-0.0382873;10008.6
9.9e-09;0.00587082;-0.00503448;-0.0408475;10008.6
1e-08;0.0081024;0.000111361;-0.0427832;10008.6
