5.62503e+07;1.88027e+07
4.58671e+07;3.76012e+07
-5.73665e+07;1.50576e+07
-4.82094e+07;3.45471e+07
-5.85358e+07;9.55018e+06
5.44816e+07;2.34392e+07
-5.81784e+07;1.15287e+07
-5.76351e+07;1.39941e+07
5.33388e+07;2.59348e+07
-5.65088e+07;1.8011e+07
5.40453e+07;2.44284e+07
5.39971e+07;2.45347e+07
-5.34769e+07;2.56488e+07
5.07549e+07;3.06853e+07
-5.74976e+07;1.45488e+07
-4.94451e+07;3.2754e+07
-5.63365e+07;1.85431e+07
-5.1472e+07;2.94665e+07
-4.91114e+07;3.32523e+07
-5.22411e+07;2.80805e+07
5.79661e+07;1.25529e+07
-4.37306e+07;4.0066e+07
5.03472e+07;3.13498e+07
5.83175e+07;1.08033e+07
5.10823e+07;3.01371e+07
-4.55917e+07;3.79347e+07
5.56035e+07;2.06373e+07
5.59715e+07;1.96171e+07
-5.90339e+07;5.71318e+06
-5.21852e+07;2.81843e+07
4.7875e+07;3.5009e+07
5.31283e+07;2.63633e+07
-5.61844e+07;1.89989e+07
5.30752e+07;2.64702e+07
-5.28251e+07;2.69657e+07
5.13067e+07;2.97534e+07
5.54706e+07;2.09918e+07
5.54655e+07;2.10053e+07
5.83885e+07;1.04128e+07
5.74568e+07;1.47092e+07
4.79659e+07;3.48844e+07
-4.79463e+07;3.49113e+07
-5.2019e+07;2.84898e+07
4.641e+07;3.69291e+07
-5.11331e+07;3.00508e+07
-4.74568e+07;3.55739e+07
4.5687e+07;3.78199e+07
-5.08341e+07;3.05538e+07
4.58601e+07;3.76098e+07
-5.1666e+07;2.9125e+07
4.80865e+07;3.4718e+07
-5.3752e+07;2.50673e+07
5.78653e+07;1.30097e+07
-5.18895e+07;2.8725e+07
5.3423e+07;2.57609e+07
-5.45903e+07;2.31849e+07
-5.02031e+07;3.15799e+07
4.66223e+07;3.66607e+07
-5.30022e+07;2.66159e+07
-5.78561e+07;1.30504e+07
-5.74978e+07;1.45478e+07
5.8196e+07;1.14395e+07
5.27112e+07;2.71878e+07
-4.91591e+07;3.31817e+07
-5.76001e+07;1.41373e+07
5.66714e+07;1.74928e+07
-4.82692e+07;3.44635e+07
-5.26504e+07;2.73053e+07
-4.40473e+07;3.97176e+07
-5.51848e+07;2.17321e+07
-5.46425e+07;2.30617e+07
5.17952e+07;2.88947e+07
-4.8578e+07;3.40268e+07
4.83918e+07;3.42911e+07
-5.43393e+07;2.37673e+07
5.43571e+07;2.37265e+07
-5.3159e+07;2.63013e+07
-5.04313e+07;3.12142e+07
-5.85357e+07;9.55056e+06
-5.86044e+07;9.11933e+06
-4.57149e+07;3.77862e+07
-5.3989e+07;2.45526e+07
-5.63114e+07;1.86189e+07
-5.38079e+07;2.49469e+07
-4.93072e+07;3.29613e+07
4.75866e+07;3.54e+07
5.18771e+07;2.87473e+07
-4.92613e+07;3.30298e+07
5.63304e+07;1.85615e+07
5.27565e+07;2.70997e+07
-5.21091e+07;2.83247e+07
4.68848e+07;3.63243e+07
-4.79765e+07;3.48698e+07
-4.72888e+07;3.57968e+07
5.60752e+07;1.93188e+07
-4.90166e+07;3.33918e+07
-5.72026e+07;1.56685e+07
-4.41854e+07;3.95638e+07
-5.18689e+07;2.87621e+07
-4.97298e+07;3.23202e+07
5.4174e+07;2.41417e+07
5.1282e+07;2.9796e+07
-5.56314e+07;2.05617e+07
-5.29736e+07;2.66729e+07
4.97734e+07;3.2253e+07
4.78784e+07;3.50044e+07
5.5696e+07;2.03862e+07
-5.58919e+07;1.98427e+07
5.45292e+07;2.33282e+07
-5.15755e+07;2.9285e+07
-4.27726e+07;4.10871e+07
4.90632e+07;3.33234e+07
5.45719e+07;2.32282e+07
-5.32869e+07;2.60413e+07
4.50099e+07;3.86232e+07
-5.70767e+07;1.61211e+07
5.81856e+07;1.14927e+07
5.16956e+07;2.90725e+07
4.72306e+07;3.58736e+07
5.49238e+07;2.23834e+07
-5.43709e+07;2.36949e+07
5.90276e+07;5.77805e+06
-5.38015e+07;2.49607e+07
-5.71759e+07;1.57659e+07
5.26163e+07;2.73709e+07
5.32384e+07;2.61404e+07
5.46502e+07;2.30433e+07
-5.05163e+07;3.10765e+07
5.51573e+07;2.18016e+07
-5.74674e+07;1.46677e+07
-4.96623e+07;3.24237e+07
5.07374e+07;3.07142e+07
-5.34677e+07;2.56681e+07
5.40356e+07;2.44498e+07
5.5383e+07;2.12219e+07
4.97816e+07;3.22403e+07
5.74218e+07;1.48452e+07
4.84075e+07;3.42689e+07
-5.30649e+07;2.64907e+07
-4.74196e+07;3.56234e+07
5.59629e+07;1.96416e+07
-5.19083e+07;2.8691e+07
5.7478e+07;1.46259e+07
5.48013e+07;2.26818e+07
-5.89469e+07;6.55046e+06
-4.84096e+07;3.42659e+07
-5.25577e+07;2.74832e+07
-4.91442e+07;3.32038e+07
5.63077e+07;1.86302e+07
5.3813e+07;2.4936e+07
-5.59737e+07;1.96108e+07
4.744e+07;3.55962e+07
5.16488e+07;2.91555e+07
-4.76922e+07;3.52576e+07
4.87854e+07;3.37287e+07
-4.83586e+07;3.43379e+07
5.63079e+07;1.86296e+07
5.71095e+07;1.60045e+07
-5.45329e+07;2.33196e+07
-4.93211e+07;3.29405e+07
5.70635e+07;1.61677e+07
-4.96033e+07;3.25139e+07
5.7238e+07;1.55386e+07
-4.91777e+07;3.31542e+07
5.29922e+07;2.66358e+07
5.31842e+07;2.62504e+07
-5.58475e+07;1.99674e+07
-4.8766e+07;3.37569e+07
5.41765e+07;2.41361e+07
5.38114e+07;2.49395e+07
5.10027e+07;3.02716e+07
-5.40127e+07;2.45005e+07
-5.48467e+07;2.25716e+07
-5.50751e+07;2.20084e+07
5.75417e+07;1.43734e+07
-4.86807e+07;3.38797e+07
5.12771e+07;2.98045e+07
4.85319e+07;3.40924e+07
-4.56525e+07;3.78615e+07
5.02082e+07;3.15718e+07
-4.47096e+07;3.89705e+07
5.16139e+07;2.92172e+07
-5.82104e+07;1.1366e+07
-4.83149e+07;3.43994e+07
-5.78548e+07;1.30559e+07
-5.75432e+07;1.43672e+07
-5.02617e+07;3.14865e+07
-5.88789e+07;7.13542e+06
5.80856e+07;1.19877e+07
4.74855e+07;3.55355e+07
4.99105e+07;3.20404e+07
4.69127e+07;3.62883e+07
-5.08786e+07;3.04796e+07
-4.98407e+07;3.21489e+07
5.49357e+07;2.23542e+07
5.90049e+07;6.00561e+06
-5.52148e+07;2.16558e+07
-5.6969e+07;1.64976e+07
4.64029e+07;3.6938e+07
4.65272e+07;3.67813e+07
4.53226e+07;3.82558e+07
-4.91574e+07;3.31842e+07
-4.74377e+07;3.55992e+07
-5.69462e+07;1.65764e+07
4.45587e+07;3.91429e+07
-5.89419e+07;6.59491e+06
-5.65508e+07;1.78786e+07
-5.1101e+07;3.01054e+07
5.2178e+07;2.81975e+07
-5.71057e+07;1.6018e+07
5.19265e+07;2.8658e+07
-4.73761e+07;3.56813e+07
5.16646e+07;2.91275e+07
-4.89639e+07;3.34692e+07
4.42597e+07;3.94807e+07
5.67549e+07;1.72199e+07
-5.04913e+07;3.11171e+07
5.61787e+07;1.90155e+07
4.56732e+07;3.78365e+07
-5.85592e+07;9.40523e+06
-5.69931e+07;1.64142e+07
-4.95528e+07;3.25908e+07
-5.12021e+07;2.9933e+07
-5.31173e+07;2.63854e+07
-4.44596e+07;3.92554e+07
5.481e+07;2.26606e+07
-4.87252e+07;3.38156e+07
-5.64657e+07;1.81456e+07
5.42385e+07;2.39963e+07
-5.52831e+07;2.14806e+07
-4.73803e+07;3.56756e+07
-5.21317e+07;2.8283e+07
4.45828e+07;3.91155e+07
-5.02527e+07;3.15009e+07
5.63783e+07;1.84154e+07
5.1397e+07;2.95972e+07
4.45538e+07;3.91485e+07
5.78083e+07;1.32607e+07
4.57174e+07;3.77831e+07
-5.35834e+07;2.54256e+07
4.67735e+07;3.64675e+07
5.59581e+07;1.96553e+07
-4.99495e+07;3.19796e+07
-4.48686e+07;3.87873e+07
5.85228e+07;9.62948e+06
5.26302e+07;2.73443e+07
5.15483e+07;2.93329e+07
-5.84467e+07;1.0081e+07
5.40237e+07;2.44762e+07
-5.10812e+07;3.0139e+07
-5.29053e+07;2.6808e+07
4.64428e+07;3.68879e+07
-5.70228e+07;1.63108e+07
4.82672e+07;3.44662e+07
