-0.0339005;-0.0193161;0.166718
-0.000726365;-0.0391014;0.0184812
-0.033695;0.01966;-0.0620768
0.0339603;-0.0195579;0.0167957
-0.0335385;0.0200097;0.00669746
-0.0333323;-0.0204385;-0.00984095
-0.0337826;0.0197144;-0.0150196
-0.033712;-0.0199061;0.0427865
-0.0337946;0.0196082;-0.0217534
-0.0333308;-0.0203103;-0.0106908
-0.00111737;-0.038985;-0.0233413
0.0333687;0.0203171;0.0200846
8.97823e-05;-0.0390258;0.00482519
-0.000141468;-0.0390585;-0.00109694
0.000806198;-0.0392007;-0.0306185
0.0339095;-0.0195319;0.0171911
0.000116864;0.0392039;0.0312164
-0.0334554;0.0203259;-0.0110546
0.0336274;-0.0201199;0.0334458
-0.0338495;-0.0193714;0.0446032
-0.0337539;0.0197572;-0.0363775
0.0338998;0.0196437;-0.0145718
-8.70993e-05;0.0390432;0.00843113
0.0337729;-0.0196967;0.0251765
0.0341378;0.0190419;-0.0275957
0.000379575;0.0390977;-0.0214666
-5.43646e-05;-0.0390765;-0.00591753
5.35401e-05;0.0390246;0.0128086
0.0336084;-0.0200673;0.0397272
-0.0338176;-0.0195069;-0.0159744
-0.0342184;-0.0187404;0.030106
0.0338034;-0.0194564;0.0360786
0.0344077;0.0188104;-0.015091
0.0347548;0.017904;-0.0210825
-0.0350799;-0.0173028;0.00183213
-0.000634591;-0.0390393;0.0109918
-0.0332354;-0.0205206;0.00780839
0.0337834;0.0195971;-0.0174851
0.00154232;0.0390516;0.0156195
0.00029412;0.0390447;0.133186
-0.000224416;-0.0391275;-0.0251167
-0.000790463;0.0390833;0.000144992
0.0336245;0.0197929;-0.0237339
0.033816;-0.0194597;0.0217195
0.0340709;0.01907;-0.0454784
0.0341326;0.01922;-0.0178197
0.0338687;0.0194896;-0.099652
-1.78694e-05;0.0390647;0.0489557
0.0340822;-0.0193549;0.0617636
-0.00109639;-0.0390237;-0.0149256
-0.00023758;-0.0390208;-0.0426186
0.0339135;-0.019343;0.00478559
-0.0335289;0.0200293;-0.0683183
0.0348783;0.0175422;-0.019448
-0.0337887;0.0195406;-0.0161622
0.0334841;0.0201328;-0.0540406
0.0330455;-0.0210874;0.00558872
-0.0335528;0.020162;-0.0156852
-0.0343869;-0.0187051;-0.0152764
0.0337969;0.0197378;-0.0725514
-0.000387893;-0.0390888;-0.0696673
-0.0338035;0.0194821;-0.145444
-0.0339731;0.01953;-0.0585066
-0.0338946;0.0196661;-0.0857458
-0.0335603;0.0198984;-0.0627746
-0.0342626;0.0188897;0.0210978
0.0338956;0.0194708;-0.0733399
0.0336186;0.0200896;0.0118514
0.0333366;0.0204575;-0.00290263
0.0336292;-0.019989;0.00873357
-0.0335446;0.0201607;-0.0665238
-0.033464;-0.0203784;-0.00414218
-0.0334811;0.0201439;-0.0405941
-0.0339265;0.019249;-0.0392253
-0.0336921;0.0197481;-0.0701879
0.033832;-0.0196578;0.00989969
-0.00125298;-0.0390862;0.00859204
0.033879;0.0193899;-0.0965602
-0.0333587;0.0206494;0.00382564
